source,target
11827,598394
696518,227072
1261841,12010
12010,11975
12010,1530542
11975,11738
11738,12037
262047,44109
44109,11826
11826,154608
154608,12349
161797,209100
19777,225462
19777,874016
505635,77352
77352,303750
77352,53895
77352,56797
77352,116358
1203346,900091
778655,23065
778655,129355
13559,664529
13559,23065
13559,261214
13559,146770
13559,261456
13559,13377
129355,124930
129355,999312
129355,25787
129355,803119
129355,187427
129355,970167
129355,329730
129355,37045
129355,140132
129355,72171
129355,607805
129355,86318
129355,421752
129355,299089
129355,32705
129355,80876
129355,200119
129355,136446
129355,53895
129355,129570
129355,129285
124930,1050611
124930,607805
124930,852899
124930,59191
124930,358367
124930,38591
124930,299606
124930,39924
124930,231245
124930,228543
124930,125511
124930,118969
1050611,579722
42146,421752
42146,37045
42146,162073
42146,60313
42146,10392
261214,228579
261214,60313
261214,66914
261214,261456
261214,153031
261214,9361
261214,12661
421752,803170
421752,421752
421752,602437
421752,231245
421752,369640
421752,14991
879581,41860
41860,30790
41860,342129
41860,358367
41860,66914
41860,38543
517497,146770
607805,17325
777133,341646
341646,342129
341646,341037
78953,78953
78953,61176
78953,69469
78953,369640
78953,87872
78953,116358
78953,53895
140132,60787
140132,59191
140132,51484
140132,303750
140132,397598
140132,309386
146770,686779
146770,147159
146770,60787
686779,203190
203190,229344
229344,60787
60787,61176
60787,108801
60787,101190
60787,52255
60787,315191
60787,38543
59191,66914
187427,136446
13426,13426
13426,54600
13426,572448
13426,48142
13426,9066
13426,561702
310677,121062
121062,300215
121062,197814
300215,11073
273942,10408
573991,91223
91223,9282
91223,91245
164783,226286
226286,395178
395178,350664
970167,864839
864839,960889
960889,262153
262153,957273
47531,946620
108801,56797
29049,223729
29049,730328
29049,627699
29049,133113
29049,129570
223729,744126
72171,862145
862145,60313
22696,48418
17325,261456
17325,48000
162073,86318
162073,228543
803170,66914
66914,780046
66914,38543
38543,56797
38543,53895
80876,434369
434369,434369
434369,275248
275248,602437
275248,38570
38570,21106
21106,730328
627699,308555
30790,342129
30790,223021
342129,223021
41721,15928
15928,654083
654083,38591
645936,108465
108465,108380
300474,641166
34362,387387
437583,259919
437583,261456
200119,616953
616953,278118
599315,518060
518060,34497
29508,53895
9197,12650
9197,38596
9197,755062
9197,25188
9197,9197
9197,20023
20323,560553
20323,345569
560553,38568
12650,105108
105108,553898
553898,136446
136446,22994
69469,101190
101190,37532
231245,231245
223021,345569
223021,48000
223021,228543
87872,13904
13904,484784
484784,214495
214495,18680
214495,427173
214495,17226
18680,482663
482663,51484
303750,12959
462745,467041
467041,259919
259919,122296
259919,469336
259919,758476
122296,439659
439659,439659
261456,437200
261456,433769
437200,387961
13377,224663
224663,430842
426277,9332
9332,16170
9332,9066
9332,31177
9332,9117
397598,396701
43060,60388
43060,27978
170860,370543
364140,12955
12955,122286
122286,53895
53895,53895
53895,68758
53895,40440
102431,353310
88296,142492
292903,183684
183684,56797
228543,249107
132549,70752
70752,235576
235576,194063
194063,194031
194031,132876
132876,235294
235294,51635
51635,192314
192314,51619
165914,215116
56797,38596
56797,125511
56797,74037
56797,56851
88283,143048
143048,142935
142935,139518
139518,104422
104422,133445
133445,135149
133445,134432
133445,133445
133445,133113
135149,134432
118969,74037
56874,56851
56851,37532
56851,70545
10392,68758
10392,175586
70545,70545
57120,592314
592314,48212
48212,17918
17918,202312
202312,214179
214179,70571
70571,61412
61412,135618
135618,165433
165433,11032
11032,39412
39412,195428
270037,201028
201028,10570
10570,352264
10570,391465
10570,53171
352264,116677
116677,68231
68231,244414
244414,456945
456945,123999
123999,26086
123999,28594
123999,111917
26086,407345
26086,344275
26086,123651
26086,38717
26086,26086
26086,378196
26086,27365
26086,27981
407345,22191
407345,19850
407345,170845
22191,17402
22191,135203
22191,792740
17402,50631
17402,17666
17402,238488
17402,11121
17402,45629
17402,33158
17402,90058
17402,39133
344275,46551
344275,344201
123651,102836
102836,248397
102836,60633
102836,970588
248397,443310
443310,52821
353107,20437
353107,558511
1327986,1327986
306114,1207715
1207715,1244491
1244491,1045100
1045100,667266
667266,541727
541727,898892
898892,361642
898892,349379
898892,123604
898892,104167
898892,431417
898892,878592
898892,133752
463237,24760
24760,374025
24760,972039
24760,361642
374025,286669
286669,558189
558189,558511
558511,1098722
1098722,422365
422365,972039
361642,36615
1144292,1144292
1144292,610799
610799,1009908
610799,681442
1009908,549534
549534,68088
13666,349379
123604,19713
123604,150161
123604,54912
19713,104167
431417,259495
431417,50065
259495,334969
334969,18241
18241,662711
18241,938808
18241,67749
662711,33650
33650,339670
339670,938808
67749,51875
67749,387983
67749,24770
51875,49135
258236,258249
258236,39077
258236,270364
258236,171346
258249,1037978
258249,55084
1037978,36159
36159,948484
948484,906828
906828,352065
352065,956722
956722,202928
202928,681442
1006546,58915
58915,150161
58915,599760
58915,942732
54912,878592
133752,599767
599767,599760
599767,808043
942732,880642
880642,437882
203824,36934
36934,32074
32074,10360
10360,5834597
5834597,51489
51489,25932
51489,5105433
51489,10544
51489,3561232
51489,60932
51489,28316
25932,694682
25932,2285770
25932,33980
186516,58857
58857,418985
58857,254490
418985,62336
418985,2177911
418985,75514
418985,320869
418985,843884
418985,53485
62336,947670
529173,5556758
529173,3719142
529173,10687
529173,104338
529173,1098355
529173,1463033
529173,335852
529173,576585
5556758,421236
421236,21298
21298,17831
17831,5478273
17831,194159
17831,22816
17831,445783
17831,1277360
17831,3310611
17831,274192
17831,158601
17831,672711
17831,1507813
17831,524758
17831,129409
17831,671651
17831,480264
1098355,1328254
1098355,623626
1328254,23257
23257,1300770
254490,96207
96207,1203279
1203279,19783
19783,5152007
19783,42694
19783,233389
5152007,4994106
233389,4841422
233389,24986
233389,1150889
233389,20286
233389,310781
233389,589782
233389,374314
233389,233389
233389,99753
576585,4998370
576585,3937253
576585,3832237
576585,29107
576585,23275
576585,21053
576585,701960
4998370,4994634
4994634,4998006
4994634,4994106
4998006,4994106
4998006,4993614
4994106,2379393
5105433,4946172
4946172,99753
99753,104338
99753,3719142
99753,1150889
99753,701960
99753,99753
99753,572709
104338,75008
104338,330855
104338,21053
2285770,931388
931388,94862
2177911,623626
2177911,243982
2177911,330094
491693,589782
589782,1582879
589782,17733
1582879,18027
18027,18659
18659,22611
18659,1346945
75514,111076
75514,15593
75514,3475086
75514,32159
75514,49246
75514,29016
1016138,572448
23523,29408
23523,4007623
23523,1549387
23523,272392
23523,274118
29408,573704
573704,1421217
573704,1336475
573704,4059418
1421217,4007623
4007623,4230159
4007623,1254548
4007623,1336475
4007623,4048501
4230159,1254548
4059418,4048501
271871,3937253
3832237,10669
3832237,449402
10669,449402
10669,758248
10687,3737683
10687,53485
10687,31408
3737683,10429
10429,10682
10682,10544
10682,10595
3561232,3554153
40487,623626
243982,40331
33980,1412054
154791,22086
22086,1131412
22086,45672
22086,219989
22086,26324
22086,13950
22086,1020712
22086,3730148
22086,49246
46867,86423
86423,335516
335516,10678
10678,102656
10678,10671
10678,10675
10678,10480
10678,14856
10678,102676
10678,1262437
10678,963559
10678,10679
10678,18919
102656,3174491
3174491,193716
193716,22284
22284,1084857
236132,302385
302385,42694
302385,472251
302385,99195
24986,763732
24986,2056488
24986,22199
24986,62744
763732,502190
502190,169437
169437,19704
53485,364288
53485,1482995
53485,130620
53485,101108
53485,15593
53485,247172
53485,79085
53485,31408
53485,18171
53485,32563
53485,49246
53485,32282
53485,516525
53485,305391
53485,13725
53485,570913
53485,206685
53485,32159
53485,25484
53485,70145
53485,57868
364288,9412
364288,333459
9412,481911
481911,1180605
1180605,856758
2693409,36938
45788,1463033
2056488,2058695
2058695,308971
308971,487425
487425,623612
1105817,900651
900651,15977
900651,879961
900651,12905
900651,17109
900651,1346024
900651,956911
900651,14514
900651,18345
900651,18916
900651,160314
15977,14788
14788,867778
14788,9361
14788,1041626
14788,1317169
867778,71858
71858,1009360
1009360,1258604
1258604,24629
24629,19371
19371,1724446
1724446,54600
11888,15010
11888,14189
11888,32282
11888,49246
11888,19016
11888,13950
11888,32159
39252,29107
23275,9952
23275,370548
23275,12430
9952,1564641
1564641,834642
1564641,558076
1564641,300133
1564641,47497
1564641,421504
834642,370548
370548,558076
370548,421504
370548,122238
370548,65281
300133,47497
681220,466391
466391,238945
238945,1478096
238945,682695
9789,9593
9789,164474
1016269,220354
220354,1543666
1543666,158393
453331,43158
43158,220239
220239,108071
453457,285465
285465,1407464
1407464,55372
55372,1373766
1373766,36802
36802,483145
483145,147803
147803,10616
10616,9948
9948,9996
133477,9871
9871,305123
305123,99409
99409,1166712
99409,137662
99409,41703
99409,1267278
99409,119513
99409,104546
99409,315955
99409,23474
1166712,28788
28788,131599
131599,9816
9816,390238
390238,13424
13424,1519299
1519299,832058
832058,11793
11793,398494
398494,137662
41703,51511
41703,622854
51511,1510788
1510788,1187165
1187165,460694
460694,880677
880677,382591
15638,1503441
15638,33037
15638,430770
15638,1349694
1503441,60981
60981,20286
255878,17733
255878,175586
255878,18452
255878,91234
255878,383786
21053,1300770
21053,200282
1209128,194159
469336,758476
758476,623128
758476,927571
758476,578046
758476,88765
758476,207106
758476,25673
758476,757035
758476,60628
758476,333260
623128,113181
113181,236921
236921,1454564
1454564,1455853
1454564,1451625
1451625,1054383
1054383,1054228
1054383,1054370
1054383,1327862
1054228,1054463
1054228,599774
1054463,668177
1054463,1237650
668177,222926
222926,42894
42894,24455
24455,15400
24455,16787
15400,927571
15400,14917
1443087,96758
96758,197121
197121,374314
374314,262089
24767,704702
24767,627566
24767,20772
704702,1104362
1104362,1111043
1104362,851853
851853,106328
106328,218074
887099,47994
328467,150714
328467,707411
328467,132138
328467,34251
328467,205395
328467,426746
328467,771475
11490,360195
296333,236315
236315,238026
238026,15678
15678,19304
19304,56314
56314,170895
56314,58178
170895,274775
24104,19469
24104,29923
24104,72174
24104,25099
24104,23006
19469,21203
21203,69886
69886,200249
69886,16000
69886,15037
11119,110014
11119,560639
214785,29923
29923,10397
72174,43730
43730,496910
1217896,800329
800329,794599
794599,854772
854772,573731
573731,642025
642025,955604
955604,821336
821336,1034216
1034216,1034207
1034207,1228919
1228919,1059459
1059459,854951
854951,538036
538036,898997
898997,1269664
1269664,1393325
1393325,1438384
1438384,997931
997931,29786
29786,479780
479780,386752
51498,2130553
2130553,9314
9314,520532
520532,25311
25311,1952510
1952510,13172
13172,744281
744281,40757
40757,149321
149321,24335
24335,1286262
1286262,11591
11591,11591
11591,114849
11591,33037
11591,226769
114849,19725
583892,1073096
36615,212549
36615,161575
36615,26745
36615,1273003
212549,383167
212549,27172
212549,125488
383167,676764
383167,409826
383167,365739
676764,674782
674782,668380
668380,27856
27856,410214
27856,26745
410214,272399
272399,36873
36873,26745
26745,491542
26745,87903
26745,29105
26745,27172
26745,3176871
491542,125488
125488,467787
125488,163831
371627,409826
365739,27172
163831,161575
87903,75581
75581,85673
85673,75465
75465,75554
75554,60537
60537,75409
75409,40438
40438,60521
60521,60531
60521,29109
60531,60547
60531,60543
60547,60543
29109,29105
1762579,833084
833084,163406
226175,1028143
1028143,1252186
1252186,401761
401761,104021
20571,21924
21924,1988944
21924,617413
21924,2995472
1988944,986675
986675,83317
83317,20112
20112,24717
20112,949040
24717,895596
24717,9032
24717,420282
24717,42569
24717,833946
895596,722323
722323,148240
9213,1183601
1183601,1109737
1109737,404762
151112,1166602
1166602,99171
99171,17840
17840,9897
17840,1080192
17840,206945
9897,206945
244116,1111298
244116,86179
1111298,1080192
109758,23252
23252,942110
942110,25973
25973,650300
650300,41487
41487,1267278
119513,104546
622854,208762
208762,154228
208762,79093
208762,42519
154228,211493
211493,315955
23474,2482522
2482522,2378833
1549387,1541422
1541422,1537658
1537658,1338084
11132,300188
300188,130586
170250,18643
8994,1127377
8994,34969
8994,27585
61718,1042485
1019570,82057
566896,87499
925509,923682
923682,921671
921671,918090
918090,467713
467713,909054
909054,443471
443471,905920
905920,838437
5778967,5509451
5778967,1738021
5778967,5763140
5509451,994202
5509451,1738021
5509451,5763140
5509451,5509460
166319,9176
166319,236794
166319,53183
9176,43733
9176,754760
9176,598332
9176,101492
9176,31817
43733,5010855
43733,29858
43733,28198
5010855,101710
5010855,3792668
5010855,33210
101710,9175
101710,13151
101710,523976
101710,1102296
101710,32978
101710,74874
101710,255061
101710,5542031
101710,297971
101710,13370
101710,1109730
101710,1105392
101710,35669
101710,33029
101710,46945
101710,37359
9175,9175
9175,25918
9175,395584
9175,21331
9175,205395
9175,31985
9175,21557
9175,25865
9175,101851
9175,32600
9175,9062
9175,14557
974733,679951
679951,30905
679951,213446
30905,1582363
30905,4652211
50171,9181
9181,9193
53133,14453
52044,24044
24044,147594
10894,10842
10842,10102
10842,10053
10842,10891
10102,10054
10054,10066
10054,10053
10066,10053
10053,10052
10052,10001
10001,10891
10001,10067
10891,10067
10067,10036
10036,87682
10036,1157556
87682,1157556
1157556,1157556
1157556,11342
11342,10093
11342,4286075
11342,1102050
10093,4286075
4286075,4286075
4286075,39492
4286075,25930
4286075,1202501
39492,37102
39492,36647
3973038,496264
496264,3930630
3930630,3930637
10387,9152
9152,101686
9152,33516
3614370,445783
3614370,4068247
445783,160469
445783,1238159
445783,205639
445783,38517
445783,380427
445783,1371067
445783,390426
445783,1496808
445783,18744
445783,1140985
1268626,3107154
9335,40771
9335,51224
9335,15593
160469,1772415
1583374,243402
243402,132708
243402,789570
128073,44364
128073,55614
128073,430770
128073,248853
22199,274031
22199,132708
998534,136196
136196,712044
136196,15036
136196,10595
136196,37156
18400,15010
15010,37156
15010,54049
19460,513479
513479,1314981
1314981,213446
83127,712044
15036,1297518
1274277,237811
237811,1238159
677877,829598
677877,120362
677877,677877
677877,391330
829598,38517
38517,14599
38517,1154589
14599,1154589
14599,1186753
14599,1041543
14599,54049
14599,37156
380427,645685
955169,269031
269031,440774
440774,917345
917345,14151
15357,252578
15357,1361044
749750,4238502
26324,855944
24847,645685
20843,26880
538205,35446
35446,377813
377813,433972
83532,15681
15681,16504
16504,48872
48872,48979
48979,342366
342366,119609
37425,143545
252578,75734
75734,14898
75734,897218
14898,243345
243345,164726
164726,25892
164726,54049
170396,214353
214353,10833
214353,608065
214353,86804
10833,5860288
10833,127406
10833,217545
10833,54633
10833,48331
10833,608065
10833,132058
10833,584321
5860288,5288891
5288891,9822
9822,523976
9822,126113
9822,94555
9822,520347
9822,304381
9822,254691
9822,64128
9822,9822
9822,359720
9822,10029
9822,520375
9822,717710
9822,524621
9822,150283
9822,1393279
9822,525251
9822,633032
9822,17153
9822,22533
9822,13303
9822,175886
9822,217545
9822,978255
9822,1451791
9822,182722
9822,281142
9822,33210
9822,17696
9822,127406
9822,814720
9822,42054
9822,22528
9822,49555
9822,614000
9822,95335
523976,165466
523976,1291151
523976,5542031
523976,226229
523976,1900859
523976,434442
523976,9855
523976,831591
523976,44117
523976,525251
523976,1303195
523976,304063
523976,739485
523976,192385
523976,45711
523976,39513
523976,33210
523976,49555
523976,217545
523976,1504269
523976,433180
523976,215452
